Flag	Source	Filename	Type	TSC Event	TSC Command	Entity Index	Entity Type	Entity Name	Entity Bits	Entity Oversight Warning
4034	TSC	Credit.tsc	Read	6700	<FLJ					
4033	TSC	Credit.tsc	Read	6700	<FLJ					
4032	TSC	Credit.tsc	Read	6700	<FLJ					
4031	TSC	Credit.tsc	Read	6700	<FLJ					
4036	TSC	Credit.tsc	Read	6700	<FLJ					
4036	TSC	Credit.tsc	Read	6701	<FLJ					
4036	TSC	Credit.tsc	Read	6702	<FLJ					
4036	TSC	Credit.tsc	Read	6703	<FLJ					
4036	TSC	Credit.tsc	Read	6704	<FLJ					
4036	TSC	Credit.tsc	Read	6705	<FLJ					
7115	TSC	Credit.tsc	Read	7000	<FLJ					
7126	TSC	Credit.tsc	Read	7200	<FLJ					
7137	TSC	Credit.tsc	Read	7300	<FLJ					
7117	TSC	Credit.tsc	Read	7400	<FLJ					
7133	TSC	Credit.tsc	Read	7500	<FLJ					
7123	TSC	Credit.tsc	Read	8000	<FLJ					
7111	TSC	Credit.tsc	Read	8100	<FLJ					
7127	TSC	Credit.tsc	Read	8200	<FLJ					
7120	TSC	Credit.tsc	Read	8300	<FLJ					
7136	TSC	Credit.tsc	Read	8400	<FLJ					
4100	TSC	Head.tsc	Write	#0-00	<FL-					
4201	TSC	Head.tsc	Read	#0-00	<FLJ					
4301	TSC	Head.tsc	Read	#0-00	<FLJ					
4301	TSC	Head.tsc	Read	#0-01	<FLJ					
4201	TSC	Head.tsc	Write	#0-02	<FL+					
4201	TSC	Head.tsc	Write	#0-03	<FL-					
4100	TSC	Head.tsc	Write	#0-03	<FL+					
4202	TSC	Head.tsc	Read	#0-10	<FLJ					
4302	TSC	Head.tsc	Read	#0-10	<FLJ					
4100	TSC	Head.tsc	Read	#0-10	<FLJ					
4302	TSC	Head.tsc	Read	#0-11	<FLJ					
4100	TSC	Head.tsc	Read	#0-11	<FLJ					
4100	TSC	Head.tsc	Read	#0-12	<FLJ					
4202	TSC	Head.tsc	Write	#0-12	<FL+					
4202	TSC	Head.tsc	Write	#0-13	<FL+					
4100	TSC	Head.tsc	Write	#0-13	<FL-					
4100	TSC	Head.tsc	Read	#0-14	<FLJ					
4202	TSC	Head.tsc	Write	#0-14	<FL-					
4100	TSC	Head.tsc	Write	#0-14	<FL+					
4202	TSC	Head.tsc	Write	#0-15	<FL-					
4100	TSC	Head.tsc	Read	#0-17	<FLJ					
4202	TSC	Head.tsc	Write	#0-17	<FL-					
4100	TSC	Head.tsc	Write	#0-17	<FL+					
4203	TSC	Head.tsc	Read	#0-20	<FLJ					
4303	TSC	Head.tsc	Read	#0-20	<FLJ					
4100	TSC	Head.tsc	Read	#0-20	<FLJ					
4303	TSC	Head.tsc	Read	#0-21	<FLJ					
4100	TSC	Head.tsc	Read	#0-21	<FLJ					
4100	TSC	Head.tsc	Read	#0-22	<FLJ					
4203	TSC	Head.tsc	Write	#0-22	<FL+					
4203	TSC	Head.tsc	Write	#0-23	<FL+					
4100	TSC	Head.tsc	Write	#0-23	<FL-					
4100	TSC	Head.tsc	Read	#0-24	<FLJ					
4203	TSC	Head.tsc	Write	#0-24	<FL-					
4100	TSC	Head.tsc	Write	#0-24	<FL+					
4203	TSC	Head.tsc	Write	#0-25	<FL-					
4100	TSC	Head.tsc	Read	#0-27	<FLJ					
4203	TSC	Head.tsc	Write	#0-27	<FL-					
4100	TSC	Head.tsc	Write	#0-27	<FL+					
4204	TSC	Head.tsc	Read	#0-30	<FLJ					
4100	TSC	Head.tsc	Read	#0-30	<FLJ					
4100	TSC	Head.tsc	Read	#0-31	<FLJ					
4204	TSC	Head.tsc	Write	#0-32	<FL+					
4100	TSC	Head.tsc	Write	#0-32	<FL-					
4204	TSC	Head.tsc	Write	#0-33	<FL-					
4205	TSC	Head.tsc	Read	#0-40	<FLJ					
4100	TSC	Head.tsc	Read	#0-40	<FLJ					
4100	TSC	Head.tsc	Read	#0-41	<FLJ					
4205	TSC	Head.tsc	Write	#0-42	<FL+					
4100	TSC	Head.tsc	Write	#0-42	<FL-					
4205	TSC	Head.tsc	Write	#0-43	<FL-					
4206	TSC	Head.tsc	Read	#0-50	<FLJ					
4100	TSC	Head.tsc	Read	#0-50	<FLJ					
4100	TSC	Head.tsc	Read	#0-51	<FLJ					
4206	TSC	Head.tsc	Write	#0-52	<FL+					
4100	TSC	Head.tsc	Write	#0-52	<FL-					
4206	TSC	Head.tsc	Write	#0-53	<FL-					
4207	TSC	Head.tsc	Read	#0-60	<FLJ					
4100	TSC	Head.tsc	Read	#0-60	<FLJ					
4100	TSC	Head.tsc	Read	#0-61	<FLJ					
4207	TSC	Head.tsc	Write	#0-62	<FL+					
4100	TSC	Head.tsc	Write	#0-62	<FL-					
4207	TSC	Head.tsc	Write	#0-63	<FL-					
4009	TSC	Head.tsc	Read	#0-70	<FLJ					
4019	TSC	Head.tsc	Read	#0-70	<FLJ					
4029	TSC	Head.tsc	Read	#0-70	<FLJ					
4201	TSC	Head.tsc	Read	#0.00	<FLJ					
4001	TSC	Head.tsc	Write	#0.00	<FL-					
4001	TSC	Head.tsc	Write	#0.01	<FL+					
4202	TSC	Head.tsc	Read	#0.02	<FLJ					
4002	TSC	Head.tsc	Write	#0.02	<FL-					
4002	TSC	Head.tsc	Write	#0.03	<FL+					
4203	TSC	Head.tsc	Read	#0.04	<FLJ					
4003	TSC	Head.tsc	Write	#0.04	<FL-					
4003	TSC	Head.tsc	Write	#0.05	<FL+					
4204	TSC	Head.tsc	Read	#0.06	<FLJ					
4004	TSC	Head.tsc	Write	#0.06	<FL-					
4004	TSC	Head.tsc	Write	#0.07	<FL+					
4205	TSC	Head.tsc	Read	#0.08	<FLJ					
4005	TSC	Head.tsc	Write	#0.08	<FL-					
4005	TSC	Head.tsc	Write	#0.09	<FL+					
4206	TSC	Head.tsc	Read	#0.10	<FLJ					
4006	TSC	Head.tsc	Write	#0.10	<FL-					
4006	TSC	Head.tsc	Write	#0.11	<FL+					
4207	TSC	Head.tsc	Read	#0.12	<FLJ					
4007	TSC	Head.tsc	Write	#0.12	<FL-					
4007	TSC	Head.tsc	Write	#0.13	<FL+					
4009	TSC	Head.tsc	Write	#0.14	<FL-					
4201	TSC	Head.tsc	Read	#0.20	<FLJ					
4011	TSC	Head.tsc	Write	#0.20	<FL-					
4011	TSC	Head.tsc	Write	#0.21	<FL+					
4202	TSC	Head.tsc	Read	#0.22	<FLJ					
4012	TSC	Head.tsc	Write	#0.22	<FL-					
4012	TSC	Head.tsc	Write	#0.23	<FL+					
4203	TSC	Head.tsc	Read	#0.24	<FLJ					
4013	TSC	Head.tsc	Write	#0.24	<FL-					
4013	TSC	Head.tsc	Write	#0.25	<FL+					
4204	TSC	Head.tsc	Read	#0.26	<FLJ					
4014	TSC	Head.tsc	Write	#0.26	<FL-					
4014	TSC	Head.tsc	Write	#0.27	<FL+					
4205	TSC	Head.tsc	Read	#0.28	<FLJ					
4015	TSC	Head.tsc	Write	#0.28	<FL-					
4015	TSC	Head.tsc	Write	#0.29	<FL+					
4206	TSC	Head.tsc	Read	#0.30	<FLJ					
4016	TSC	Head.tsc	Write	#0.30	<FL-					
4016	TSC	Head.tsc	Write	#0.31	<FL+					
4019	TSC	Head.tsc	Write	#0.32	<FL-					
4201	TSC	Head.tsc	Read	#0.40	<FLJ					
4021	TSC	Head.tsc	Write	#0.40	<FL-					
4021	TSC	Head.tsc	Write	#0.41	<FL+					
4202	TSC	Head.tsc	Read	#0.42	<FLJ					
4022	TSC	Head.tsc	Write	#0.42	<FL-					
4022	TSC	Head.tsc	Write	#0.43	<FL+					
4203	TSC	Head.tsc	Read	#0.44	<FLJ					
4023	TSC	Head.tsc	Write	#0.44	<FL-					
4023	TSC	Head.tsc	Write	#0.45	<FL+					
4204	TSC	Head.tsc	Read	#0.46	<FLJ					
4024	TSC	Head.tsc	Write	#0.46	<FL-					
4024	TSC	Head.tsc	Write	#0.47	<FL+					
4205	TSC	Head.tsc	Read	#0.48	<FLJ					
4025	TSC	Head.tsc	Write	#0.48	<FL-					
4025	TSC	Head.tsc	Write	#0.49	<FL+					
4206	TSC	Head.tsc	Read	#0.50	<FLJ					
4026	TSC	Head.tsc	Write	#0.50	<FL-					
4026	TSC	Head.tsc	Write	#0.51	<FL+					
4207	TSC	Head.tsc	Read	#0.52	<FLJ					
4027	TSC	Head.tsc	Write	#0.52	<FL-					
4027	TSC	Head.tsc	Write	#0.53	<FL+					
4029	TSC	Head.tsc	Write	#0.54	<FL-					
7999	TSC	Head.tsc	Write	#0.54	<FL-					
7999	TSC	Head.tsc	Write	#0.54	<FL+					
4009	TSC	Head.tsc	Write	#0/00	<FL+					
4301	TSC	Head.tsc	Write	#0/00	<FL+					
4302	TSC	Head.tsc	Write	#0/00	<FL-					
4303	TSC	Head.tsc	Write	#0/00	<FL-					
4001	TSC	Head.tsc	Read	#0/00	<FLJ					
4201	TSC	Head.tsc	Write	#0/00	<FL-					
4201	TSC	Head.tsc	Write	#0/01	<FL+					
4002	TSC	Head.tsc	Read	#0/02	<FLJ					
4202	TSC	Head.tsc	Write	#0/02	<FL-					
4202	TSC	Head.tsc	Write	#0/03	<FL+					
4003	TSC	Head.tsc	Read	#0/04	<FLJ					
4203	TSC	Head.tsc	Write	#0/04	<FL-					
4203	TSC	Head.tsc	Write	#0/05	<FL+					
4004	TSC	Head.tsc	Read	#0/06	<FLJ					
4204	TSC	Head.tsc	Write	#0/06	<FL-					
4204	TSC	Head.tsc	Write	#0/07	<FL+					
4005	TSC	Head.tsc	Read	#0/08	<FLJ					
4205	TSC	Head.tsc	Write	#0/08	<FL-					
4205	TSC	Head.tsc	Write	#0/09	<FL+					
4006	TSC	Head.tsc	Read	#0/10	<FLJ					
4206	TSC	Head.tsc	Write	#0/10	<FL-					
4206	TSC	Head.tsc	Write	#0/11	<FL+					
4007	TSC	Head.tsc	Read	#0/12	<FLJ					
4207	TSC	Head.tsc	Write	#0/12	<FL-					
4207	TSC	Head.tsc	Write	#0/13	<FL+					
4019	TSC	Head.tsc	Write	#0/20	<FL+					
4011	TSC	Head.tsc	Read	#0/20	<FLJ					
4201	TSC	Head.tsc	Write	#0/20	<FL-					
4201	TSC	Head.tsc	Write	#0/21	<FL+					
4012	TSC	Head.tsc	Read	#0/22	<FLJ					
4202	TSC	Head.tsc	Write	#0/22	<FL-					
4202	TSC	Head.tsc	Write	#0/23	<FL+					
4013	TSC	Head.tsc	Read	#0/24	<FLJ					
4203	TSC	Head.tsc	Write	#0/24	<FL-					
4203	TSC	Head.tsc	Write	#0/25	<FL+					
4014	TSC	Head.tsc	Read	#0/26	<FLJ					
4204	TSC	Head.tsc	Write	#0/26	<FL-					
4204	TSC	Head.tsc	Write	#0/27	<FL+					
4015	TSC	Head.tsc	Read	#0/28	<FLJ					
4205	TSC	Head.tsc	Write	#0/28	<FL-					
4205	TSC	Head.tsc	Write	#0/29	<FL+					
4016	TSC	Head.tsc	Read	#0/30	<FLJ					
4206	TSC	Head.tsc	Write	#0/30	<FL-					
4206	TSC	Head.tsc	Write	#0/31	<FL+					
4035	TSC	Head.tsc	Read	#0/40	<FLJ					
4034	TSC	Head.tsc	Read	#0/40	<FLJ					
4033	TSC	Head.tsc	Read	#0/40	<FLJ					
4032	TSC	Head.tsc	Read	#0/40	<FLJ					
4031	TSC	Head.tsc	Read	#0/40	<FLJ					
4031	TSC	Head.tsc	Write	#0/40	<FL+					
4032	TSC	Head.tsc	Write	#0/41	<FL+					
4033	TSC	Head.tsc	Write	#0/42	<FL+					
4034	TSC	Head.tsc	Write	#0/43	<FL+					
4035	TSC	Head.tsc	Write	#0/44	<FL+					
4029	TSC	Head.tsc	Write	#0/50	<FL+					
4301	TSC	Head.tsc	Write	#0/50	<FL+					
4302	TSC	Head.tsc	Write	#0/50	<FL-					
4303	TSC	Head.tsc	Write	#0/50	<FL-					
4021	TSC	Head.tsc	Read	#0/50	<FLJ					
4201	TSC	Head.tsc	Write	#0/50	<FL-					
4201	TSC	Head.tsc	Write	#0/51	<FL+					
4022	TSC	Head.tsc	Read	#0/52	<FLJ					
4202	TSC	Head.tsc	Write	#0/52	<FL-					
4202	TSC	Head.tsc	Write	#0/53	<FL+					
4023	TSC	Head.tsc	Read	#0/54	<FLJ					
4203	TSC	Head.tsc	Write	#0/54	<FL-					
4203	TSC	Head.tsc	Write	#0/55	<FL+					
4024	TSC	Head.tsc	Read	#0/56	<FLJ					
4204	TSC	Head.tsc	Write	#0/56	<FL-					
4204	TSC	Head.tsc	Write	#0/57	<FL+					
4025	TSC	Head.tsc	Read	#0/58	<FLJ					
4205	TSC	Head.tsc	Write	#0/58	<FL-					
4205	TSC	Head.tsc	Write	#0/59	<FL+					
4026	TSC	Head.tsc	Read	#0/60	<FLJ					
4206	TSC	Head.tsc	Write	#0/60	<FL-					
4206	TSC	Head.tsc	Write	#0/61	<FL+					
4027	TSC	Head.tsc	Read	#0/62	<FLJ					
4207	TSC	Head.tsc	Write	#0/62	<FL-					
4207	TSC	Head.tsc	Write	#0/63	<FL+					
7999	TSC	Head.tsc	Read	#0000	<FLJ					
7999	TSC	Head.tsc	Write	#0000	<FL+					
7000	TSC	Head.tsc	Write	#0002	<FL+					
7001	TSC	Head.tsc	Write	#0003	<FL+					
7002	TSC	Head.tsc	Write	#0004	<FL+					
2801	TSC	Head.tsc	Read	#0004	<FLJ					
2801	TSC	Head.tsc	Write	#0004	<FL+					
7003	TSC	Head.tsc	Write	#0005	<FL+					
2801	TSC	Head.tsc	Read	#0005	<FLJ					
2801	TSC	Head.tsc	Write	#0005	<FL+					
2802	TSC	Head.tsc	Write	#0006	<FL+					
2820	TSC	Head.tsc	Write	#0007	<FL+					
7004	TSC	Head.tsc	Write	#0007	<FL+					
7005	TSC	Head.tsc	Write	#0008	<FL+					
7006	TSC	Head.tsc	Write	#0009	<FL+					
2810	TSC	Head.tsc	Read	#0009	<FLJ					
2810	TSC	Head.tsc	Write	#0009	<FL+					
7007	TSC	Head.tsc	Write	#0010	<FL+					
2810	TSC	Head.tsc	Read	#0010	<FLJ					
2810	TSC	Head.tsc	Write	#0010	<FL+					
2811	TSC	Head.tsc	Write	#0011	<FL+					
4301	TSC	Head.tsc	Write	#0012	<FL+					
4302	TSC	Head.tsc	Write	#0012	<FL+					
4303	TSC	Head.tsc	Write	#0012	<FL-					
4301	TSC	Head.tsc	Write	#0013	<FL-					
4302	TSC	Head.tsc	Write	#0013	<FL-					
4303	TSC	Head.tsc	Write	#0013	<FL+					
4301	TSC	Head.tsc	Write	#0014	<FL+					
4302	TSC	Head.tsc	Write	#0014	<FL-					
4303	TSC	Head.tsc	Write	#0014	<FL+					
431	TSC	Head.tsc	Write	#0016	<FL+					
7999	TSC	Head.tsc	Write	#0016	<FL-					
7999	TSC	Head.tsc	Write	#0016	<FL+					
201	TSC	Head.tsc	Read	#0017	<FLJ					
274	TSC	Head.tsc	Write	#0020	<FL+					
5006	TSC	Head.tsc	Read	#0020	<FLJ					
5004	TSC	Head.tsc	Read	#0021	<FLJ					
5003	TSC	Head.tsc	Read	#0021	<FLJ					
5002	TSC	Head.tsc	Read	#0021	<FLJ					
5001	TSC	Head.tsc	Read	#0021	<FLJ					
5001	TSC	Head.tsc	Write	#0021	<FL+					
5002	TSC	Head.tsc	Write	#0022	<FL+					
5003	TSC	Head.tsc	Write	#0023	<FL+					
5004	TSC	Head.tsc	Write	#0024	<FL+					
5005	TSC	Head.tsc	Write	#0025	<FL+					
593	TSC	Head.tsc	Write	#0025	<FL+					
2420	TSC	Head.tsc	Read	#0030	<FLJ					
201	TSC	Head.tsc	Read	#0030	<FLJ					
201	TSC	Head.tsc	Write	#0030	<FL+					
7008	TSC	Head.tsc	Write	#0030	<FL+					
2421	TSC	Head.tsc	Write	#0033	<FL+					
2420	TSC	Head.tsc	Write	#0034	<FL+					
2421	TSC	Head.tsc	Write	#0034	<FL-					
7009	TSC	Head.tsc	Write	#0034	<FL+					
4036	TSC	Head.tsc	Write	#0035	<FL+					
2420	TSC	Head.tsc	Read	#0035	<FLJ					
201	TSC	Head.tsc	Read	#0035	<FLJ					
201	TSC	Head.tsc	Write	#0035	<FL+					
7008	TSC	Head.tsc	Write	#0035	<FL+					
2421	TSC	Head.tsc	Read	#0038	<FLJ					
431	TSC	Head.tsc	Read	#0040	<FLJ					
431	TSC	Head.tsc	Read	#0041	<FLJ					
431	TSC	Head.tsc	Read	#0042	<FLJ					
7100	TSC	Head.tsc	Write	#0051	<FL+					
7101	TSC	Head.tsc	Write	#0052	<FL+					
7102	TSC	Head.tsc	Write	#0053	<FL+					
7103	TSC	Head.tsc	Write	#0054	<FL+					
7104	TSC	Head.tsc	Write	#0055	<FL+					
7105	TSC	Head.tsc	Write	#0057	<FL+					
7106	TSC	Head.tsc	Write	#0058	<FL+					
7107	TSC	Head.tsc	Write	#0059	<FL+					
7108	TSC	Head.tsc	Write	#0060	<FL+					
7109	TSC	Head.tsc	Write	#0061	<FL+					
7110	TSC	Head.tsc	Write	#0062	<FL+					
7111	TSC	Head.tsc	Write	#0063	<FL+					
7113	TSC	Head.tsc	Write	#0065	<FL+					
7114	TSC	Head.tsc	Write	#0066	<FL+					
7115	TSC	Head.tsc	Write	#0067	<FL+					
742	TSC	Head.tsc	Write	#0068	<FL+					
7116	TSC	Head.tsc	Write	#0068	<FL+					
7117	TSC	Head.tsc	Write	#0069	<FL+					
7118	TSC	Head.tsc	Write	#0070	<FL+					
2900	TSC	Head.tsc	Write	#0071	<FL+					
7119	TSC	Head.tsc	Write	#0071	<FL+					
7120	TSC	Head.tsc	Write	#0072	<FL+					
743	TSC	Head.tsc	Write	#0073	<FL+					
742	TSC	Head.tsc	Write	#0073	<FL-					
7121	TSC	Head.tsc	Write	#0073	<FL+					
1020	TSC	Head.tsc	Write	#0074	<FL+					
7122	TSC	Head.tsc	Write	#0074	<FL+					
7123	TSC	Head.tsc	Write	#0075	<FL+					
7124	TSC	Head.tsc	Write	#0076	<FL+					
7125	TSC	Head.tsc	Write	#0077	<FL+					
7126	TSC	Head.tsc	Write	#0078	<FL+					
7127	TSC	Head.tsc	Write	#0079	<FL+					
7128	TSC	Head.tsc	Write	#0080	<FL+					
7129	TSC	Head.tsc	Write	#0081	<FL+					
7130	TSC	Head.tsc	Write	#0082	<FL+					
7131	TSC	Head.tsc	Write	#0083	<FL+					
7132	TSC	Head.tsc	Write	#0084	<FL+					
7133	TSC	Head.tsc	Write	#0085	<FL+					
7134	TSC	Head.tsc	Write	#0086	<FL+					
7135	TSC	Head.tsc	Write	#0087	<FL+					
722	TSC	Head.tsc	Write	#0088	<FL+					
7136	TSC	Head.tsc	Write	#0088	<FL+					
7137	TSC	Head.tsc	Write	#0089	<FL+					
2892	TSC	StageSelect.tsc	Read	#1001	<FLJ					
2892	TSC	StageSelect.tsc	Read	#1002	<FLJ					
2892	TSC	StageSelect.tsc	Read	#1003	<FLJ					
2892	TSC	StageSelect.tsc	Read	#1004	<FLJ					
2892	TSC	StageSelect.tsc	Read	#1005	<FLJ					
2000	TSC	0.tsc	Read	#0100	<FLJ					
1020	TSC	0.tsc	Read	#0100	<FLJ					
2000	TSC	0.tsc	Read	#1060	<FLJ					
2000	TSC	0.tsc	Read	#1090	<FLJ					
151	Entity	Pens1.pxe	Read			14	15	Treasure Chest, closed	AppearWhenFlagSet	
157	Entity	Pens1.pxe	Read			20	0	Null	AppearWhenFlagSet	
157	Entity	Pens1.pxe	Read			21	0	Null	AppearWhenFlagSet	
157	Entity	Pens1.pxe	Read			22	0	Null	AppearWhenFlagSet	
157	Entity	Pens1.pxe	Read			23	0	Null	AppearWhenFlagSet	
161	Entity	Pens1.pxe	Read			24	0	Null	HideWhenFlagSet	
160	Entity	Pens1.pxe	Read			25	46	H/V Trigger	AppearWhenFlagSet	
161	Entity	Pens1.pxe	Read			26	113	Professor Booster	AppearWhenFlagSet	
274	Entity	Pens1.pxe	Read			28	136	Puppy, carried	AppearWhenFlagSet	
341	TSC	Pens1.tsc	Read	#0094	<FLJ					
0	Both	Pens1.tsc	Write	#0098	<DNP	19	0	Null	IgnoreSolidity	
341	TSC	Pens1.tsc	Read	#0099	<FLJ					
0	Both	Pens1.tsc	Write	#0099	<DNP	19	0	Null	IgnoreSolidity	
324	TSC	Pens1.tsc	Read	#0102	<FLJ					
324	TSC	Pens1.tsc	Write	#0103	<FL+					
441	TSC	Pens1.tsc	Write	#0103	<FL+					
0	Both	Pens1.tsc	Write	#0104	<DNP	3	18	Door	IgnoreSolidity, Interactable	
2892	TSC	Pens1.tsc	Write	#0200	<FL+					
2802	TSC	Pens1.tsc	Read	#0201	<FLJ					
2811	TSC	Pens1.tsc	Read	#0205	<FLJ					
2820	TSC	Pens1.tsc	Read	#0211	<FLJ					
2892	TSC	Pens1.tsc	Write	#0500	<FL-					
325	TSC	Pens1.tsc	Read	#0600	<FLJ					
156	TSC	Pens1.tsc	Write	#0620	<FL+					
444	TSC	Pens1.tsc	Write	#0620	<FL+					
0	Both	Pens1.tsc	Write	#0620	<DNP	19	0	Null	IgnoreSolidity	
157	TSC	Pens1.tsc	Write	#0620	<FL-					
158	TSC	Pens1.tsc	Read	#0621	<FLJ					
158	TSC	Pens1.tsc	Read	#0622	<FLJ					
158	TSC	Pens1.tsc	Read	#0624	<FLJ					
158	TSC	Pens1.tsc	Read	#0625	<FLJ					
158	TSC	Pens1.tsc	Write	#0625	<FL+					
160	Both	Pens1.tsc	Write	#0651	<DNP	25	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
744	TSC	Pens1.tsc	Write	#0651	<FL+					
162	TSC	Pens1.tsc	Write	#0651	<FL+					
160	TSC	Pens1.tsc	Write	#0651	<FL-					
161	TSC	Pens1.tsc	Write	#0651	<FL+					
741	TSC	Pens1.tsc	Write	#0651	<FL+					
1020	TSC	Pens1.tsc	Read	#0660	<FLJ					
159	TSC	Pens1.tsc	Read	#6001	<FLJ					
101	Entity	Eggs.pxe	Read			10	70	Sparkling Item	HideWhenFlagSet	
102	Entity	Eggs.pxe	Read			14	70	Sparkling Item	HideWhenFlagSet	
103	Entity	Eggs.pxe	Read			26	83	Igor, standing	HideWhenFlagSet	
0	Entity	Eggs.pxe	Write			29	2	Behemoth (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			30	2	Behemoth (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			31	2	Behemoth (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			32	2	Behemoth (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			33	2	Behemoth (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			34	2	Behemoth (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			36	58	Basu, 1 (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			37	58	Basu, 1 (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			38	58	Basu, 1 (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			39	2	Behemoth (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			40	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			41	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			42	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			43	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			44	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			45	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			46	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			47	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			48	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			49	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			50	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			51	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			52	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			53	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			54	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			55	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			56	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			57	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			58	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			59	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			60	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			61	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			62	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			63	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			64	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			65	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			66	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			67	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			68	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			69	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			70	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			71	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			72	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			73	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			74	58	Basu, 1 (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			75	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			76	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			77	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			78	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			79	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			80	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			81	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			82	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			83	6	Beetle, Horizontal Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			84	2	Behemoth (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			85	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			86	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			87	5	Critter, Hopping Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			88	8	Beetle, Follow Green (enemy)	Shootable	
0	Entity	Eggs.pxe	Write			89	8	Beetle, Follow Green (enemy)	Shootable	
470	Entity	Eggs.pxe	Read			90	13	Forcefield	HideWhenFlagSet	
470	Entity	Eggs.pxe	Read			91	13	Forcefield	HideWhenFlagSet	
0	Entity	Eggs.pxe	Write			92	5	Critter, Hopping Green (enemy)	Shootable	
103	Entity	Eggs.pxe	Read			93	46	H/V Trigger	HideWhenFlagSet	
